TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,TS_1,G,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20131207,1.7796030000000005,1.7535516129032256,59.272358620689666,83.59048148148149,0.18441521458333332,88.18229541666666,7.7002014187500025,434.201125,448.3058333333333,66.10660833333334,119.58739270833333,4.93570510638298,78.33975000000002,100.55979166666664,25.08333541666667,25.05527083333333,-2.54576875,73.54166666666667,0.9089594375,2.0578188333333336,0.5991972916666667,1.0623699166666667,162.25211764583338,2.3969725000000004,1.1488504166666669,3.4087208333333336,54.46261250000003,74.54179166666668,79.8694791666667,7.7002014187500025,434.201125,448.3058333333333,66.10660833333334,119.58739270833333,6.994125000000001,78.33975000000002,100.55979166666664,25.0833125,10.102000000000006,-2.54576875,2.397,52.29867578146226,1.3420942163881902,63.6174597013369,1.0
20131208,0.4777676923076923,10.756526896551726,84.58181428571429,43.57751764705882,0.16082644583333336,98.77644645833334,9.40083975,440.8619166666668,453.2570833333333,76.29105,134.41794583333333,5.521441081081082,83.92783333333334,100.50710638297872,25.348358333333334,25.882270833333337,3.9205166666666655,75.07916666666667,1.21334625,2.133992875000001,0.8532356249999999,1.0873996875,223.73795606250005,1.6546224583333335,0.9206466666666664,6.0718000000000005,59.63625208333332,49.0935375,91.80181249999998,9.40083975,440.8619166666668,453.2570833333333,76.29105,134.41794583333333,5.264812499999999,83.92783333333334,100.51004166666668,25.348437500000006,6.626999999999998,3.9205166666666655,1.6546249999999991,55.326435440370744,1.2312745700436007,36.58175414259724,1.0
20131209,0.11486374999999993,24.39930333333333,122.1301008695652,105.37454,0.13614763541666666,216.48977166666666,16.483243125,433.05239583333326,466.3960416666668,166.1845,286.2031679166667,11.416384468085111,80.62445833333331,100.33778723404257,26.65540833333333,27.63727083333332,15.172177083333333,76.3,2.149941479166667,2.3503602916666666,1.6597404166666665,1.7920451875000003,180.3766633333333,1.1596293333333332,0.2004147916666665,13.151299374999995,91.12711083333339,68.63873124999999,147.07739583333333,16.483243125,433.05239583333326,466.3960416666668,166.1845,286.2031679166667,7.248666666666666,80.62445833333331,100.34125,26.6555,13.438000000000002,15.172177083333333,1.159645833333333,90.4642253057098,0.901050515261792,58.971996967909654,1.0
20131210,-0.08712076923076949,8.088813913043477,61.531331034482754,77.3662,0.1632114541666667,131.6761235416667,12.02943810416667,424.2963333333333,459.3925,84.61962916666666,175.79150520833332,10.317878510638302,79.26445833333331,100.29964583333332,26.64960208333333,27.10125,-1.2817947916666663,74.21458333333334,2.2903740625000006,2.3753401458333334,1.973003125,1.8289385833333327,168.99969579166668,1.823300479166667,0.08496687499999989,5.674406666666667,74.71147083333334,66.91029166666668,137.6836666666667,12.02943810416667,424.2963333333333,459.3925,84.61962916666666,175.79150520833332,7.448583333333333,79.26445833333331,100.29964583333332,26.649604166666666,8.929000000000006,-1.2817947916666663,1.8232708333333327,71.56412043167131,0.5605148591816292,56.421948603981896,1.0
20131211,0.056810624999999886,10.760960000000004,90.2145894736842,31.484724,0.17507958333333332,162.81610750000004,15.458130833333339,419.5183125,459.97062500000015,108.62929166666665,217.23747083333333,7.346657659574469,77.51752083333334,100.38422916666669,26.703816666666665,26.85297916666667,5.146079166666664,73.13749999999997,2.4041234,2.2883890208333333,1.8206487499999997,1.2353096041666662,189.06187229166667,2.228472875000001,-0.11573020833333315,9.995835625000003,90.0611125,51.66366874999999,150.15222916666667,15.458130833333339,419.5183125,459.97062500000015,108.62929166666665,217.23747083333333,8.155541666666666,77.51752083333334,100.38422916666669,26.70383333333333,7.11,5.146079166666664,2.2284583333333337,88.34340096833067,0.470614586173333,42.585966306001694,1.0
20131212,0.4506016666666666,13.266316400000004,99.65177666666663,38.756825333333346,0.19978071458333327,121.42066791666664,11.262378125,433.3278750000002,452.10895833333336,90.62785208333334,165.9531145833334,4.957942826086956,80.17735416666666,100.48039583333338,25.50019166666668,25.70358333333333,-4.299854166666668,72.42500000000003,1.4906196270833336,2.028212645833333,1.2796856249999995,0.859482125,179.31068291666668,2.665910833333333,0.5375944166666667,6.234146041666667,80.82142291666666,45.60459124999999,83.321875,11.262378125,433.3278750000002,452.10895833333336,90.62785208333334,165.9531145833334,6.556374999999997,80.17735416666666,100.48039583333338,25.50020833333333,13.565999999999995,-4.299854166666668,2.6659375,78.87676687204875,0.7514104481328902,39.19702279296468,1.0
20131213,-0.2848814999999999,4.747654838709677,75.30381034482757,40.35893333333333,0.20608427083333328,125.62623541666665,11.52685003958333,430.98070833333327,457.6775,86.60670000000003,170.4540354166666,6.331817446808512,75.75741666666667,100.6000833333333,26.91914375,26.241145833333345,3.5978375,71.21666666666667,1.967636916666667,2.074420166666667,1.5343058333333337,1.3091113333333335,178.1834279166667,2.35015,0.1067872270833334,3.4742166666666687,75.09192708333332,47.00416666666666,119.3684375,11.52685003958333,430.98070833333327,457.6775,86.60670000000003,170.4540354166666,8.783729166666669,75.75741666666667,100.6000833333333,26.919145833333346,9.496999999999996,3.5978375,2.3501875,80.91107280634827,0.5193396237422307,44.21178419508578,1.0
20131214,-1.5437176470588236,18.503766666666667,143.982165625,154.6964458333333,0.21094392291666667,189.4615339583333,17.889814208333334,424.1201458333333,459.27937499999985,137.23406666666668,251.92060895833333,7.431599285714285,74.41997916666666,100.6618723404255,26.916908333333332,26.32247916666667,10.200064583333326,70.6125,1.880762541666667,2.0296408958333334,1.7602960416666666,1.4852333333333334,141.8250137499999,2.5305616875,0.14887045833333326,8.891422291666666,118.61383958333334,99.32745208333333,150.27029166666668,17.889814208333334,424.1201458333333,459.27937499999985,137.23406666666668,251.92060895833333,9.428604166666668,74.41997916666666,100.66402083333334,26.916937500000003,2.6139999999999994,10.200064583333326,2.530541666666666,121.94349720519808,0.5114552756014099,100.0347663084984,1.0
20131215,-1.5131063157894733,16.93107777777778,186.97549999999995,41.9840476,0.21009000000000008,215.56594312500008,18.314173935416665,426.0680833333332,460.6743749999998,162.05537916666668,283.5217166666667,7.904707812499999,76.74304166666666,100.6100638297872,26.84150833333333,26.41302083333333,3.873270833333336,73.50208333333333,2.1505977291666665,2.0110606458333327,1.6444977083333334,0.7578661041666664,155.29174833333337,2.7557658125,-0.13954104166666678,10.044008333333334,126.13579166666665,43.91921229166666,151.70060416666664,18.314173935416665,426.0680833333332,460.6743749999998,162.05537916666668,283.5217166666667,8.666520833333331,76.74304166666666,100.61314583333336,26.84152083333333,5.936999999999994,3.873270833333336,2.755770833333335,125.59464712042104,0.21267668658672811,43.74988295528672,1.0
20131216,-1.6282454545454543,18.17654205200001,99.8994551724138,39.1385380952381,0.1906544375,175.035434375,14.663688541666666,428.7431041666666,461.2324999999999,127.25187083333326,232.27435833333342,13.475037852380956,78.1401458333333,100.454,26.89084583333333,26.7764375,4.739997916666669,73.66666666666667,2.4282901104166665,2.0040215625,1.5069216666666667,0.5163432291666666,201.77590854166667,1.9665687916666672,-0.4242658333333331,9.32252606875,84.6692125,41.38023541666668,130.20802083333334,14.663688541666666,428.7431041666666,461.2324999999999,127.25187083333326,232.27435833333342,8.111208333333332,78.1401458333333,100.45695833333332,26.89079166666666,9.781999999999998,4.739997916666669,1.9665624999999995,86.58508555471941,0.17705909144065154,44.06025615811132,1.0
20131217,-3.235633333333333,25.4338072,88.69758064516131,101.03020833333332,0.15156688125000006,185.67266750000002,15.264556875000002,421.02277083333337,466.95729166666655,123.55506249999998,247.8684866666666,11.716674042553189,78.9743333333333,100.30143750000003,27.07400625,27.965375000000005,10.655841666666667,71.72708333333334,2.6795320833333327,2.0138745,1.6957058333333337,0.5025613333333333,206.98580558333336,1.1500867916666666,-0.66566,12.940732916666665,72.87354166666668,72.38091666666666,156.98764583333332,15.264556875000002,421.02277083333337,466.95729166666655,123.55506249999998,247.8684866666666,8.016583333333331,78.9743333333333,100.30143750000003,27.07402083333333,13.027999999999995,10.655841666666667,1.1500416666666664,73.96799167444196,-0.09407059868184882,72.94664625596322,1.0
20131218,-1.8700395714285711,27.742295769230772,135.07482666666664,50.00093214285714,0.1386458958333334,209.4166125,18.098584583333327,416.88049999999987,467.24499999999983,141.19661666666667,279.73471666666666,6.559994255319149,78.8159791666667,100.32302083333332,26.754833333333334,28.54664583333333,8.340095833333336,73.93333333333331,2.4094506250000003,1.9681905833333333,1.5333545833333335,0.4777648541666666,209.34367083333345,1.2647302708333334,-0.4412650833333332,14.212772708333334,95.45482916666668,47.61366770833334,129.99191666666664,18.098584583333327,416.88049999999987,467.24499999999983,141.19661666666667,279.73471666666666,8.044916666666667,78.8159791666667,100.32302083333332,26.754875,13.057999999999995,8.340095833333336,1.264708333333333,96.58468902684594,-0.11082182736773867,46.56573841604089,1.0
20131219,-0.09066461538461544,7.285195238095236,56.902692307692305,31.374894736842123,0.15315450625000002,84.17417708333333,8.086767083333337,433.57068749999985,456.64125000000007,52.499439583333356,117.03118562500002,5.212616382978725,80.71118750000002,100.50966666666666,26.07933333333333,26.628437499999997,-5.939312499999999,76.41875,2.1805365,1.8930805625000005,1.4798958333333332,0.4455674375000001,162.39343416666668,1.4955371249999996,-0.28744875000000025,3.0206249999999994,62.38752083333332,39.39910416666668,102.89533333333334,8.086767083333337,433.57068749999985,456.64125000000007,52.499439583333356,117.03118562500002,6.578354166666666,80.71118750000002,100.50966666666666,26.07933333333333,7.719000000000002,-5.939312499999999,1.4955625,63.48539180825261,0.2078316009636664,41.38677833205808,1.0
20131220,0.4040058333333333,3.595262857142857,55.23038235294119,29.5106,0.17046351041666666,85.06954062500002,8.300790000000001,433.0886041666668,455.526875,53.76004999999999,117.546891875,5.124659583333334,80.40114583333333,100.58449999999998,25.95644791666666,26.566937499999995,-2.212789583333333,76.6541666666667,1.8100717708333336,2.0164381666666658,1.2284455208333334,0.4868326458333334,194.12945854166665,1.5884579374999996,0.20636854166666665,1.8117937499999996,50.30266666666667,36.440645833333335,67.61785416666667,8.300790000000001,433.0886041666668,455.526875,53.76004999999999,117.546891875,6.6407083333333325,80.40114583333333,100.58449999999998,25.95641666666667,9.448999999999998,-2.212789583333333,1.5884791666666669,52.75333128518233,0.35356803703084105,37.32258612698215,1.0
20131221,-0.7834520689655174,11.841572,96.8723136363636,38.460137714285715,0.17213110416666666,183.56416479166668,17.077600625000002,421.32943749999987,460.37208333333336,126.61673958333334,246.338571875,5.014862978723404,78.00260416666667,100.62006250000002,26.407197916666693,27.07372916666667,2.8538041666666665,77.04375,2.621016270833333,2.2404493333333337,1.94446,0.7342094583333335,183.194335625,1.9675057499999995,-0.380569375,9.942934375000002,93.68101666666664,42.804725416666656,130.11966666666666,17.077600625000002,421.32943749999987,460.37208333333336,126.61673958333334,246.338571875,7.794937499999999,78.00260416666667,100.62006250000002,26.40720833333333,12.353000000000005,2.8538041666666665,1.9675625000000003,93.65809754444484,-0.2743951070428262,43.1207740860354,1.0
20131222,-1.0786726666666666,13.095726944444447,157.99001750000005,45.175625,0.18757633333333334,219.862620625,17.443302743749996,424.0865625,460.6877083333334,165.19884166666662,293.8345585416667,6.456008297872341,75.16714583333331,100.6932291666667,26.455304166666675,26.759479166666665,-0.07150208333333315,76.24375,2.7170416875000005,2.4154874375000004,2.1830993750000003,1.111960625,164.93688645833333,2.3410973333333334,-0.3015579166666664,9.733431041666671,136.79736875,49.78325,128.83904166666667,17.443302743749996,424.0865625,460.6877083333334,165.19884166666662,293.8345585416667,8.974791666666668,75.16714583333331,100.6932291666667,26.45533333333334,5.8690000000000015,-0.07150208333333315,2.3411250000000003,136.85404480324857,-0.31552436512302034,48.77652941508838,1.0
20131223,-2.8404655172413795,6.901256296296295,85.83630789473682,52.47946666666667,0.22816279166666664,148.412043125,14.726978541666664,421.1975,458.31875000000014,81.62300425531916,198.60913083333332,5.858657659574468,77.1756041666667,100.63427659574471,26.24652291666667,26.67733333333333,0.1338439583333333,76.57291666666664,3.476413913333334,2.5481030000000007,2.8746541666666663,1.8115462083333336,227.18756729166677,1.8896362291666668,-0.9283166666666672,8.221573333333334,82.17105625,51.66945833333333,129.55783333333332,14.726978541666664,421.1975,458.31875000000014,88.703775,198.60913083333332,7.971874999999998,77.1756041666667,100.6375625,26.24656250000001,11.450999999999995,0.1338439583333333,1.8896041666666668,84.46694557439615,-0.9378156293027362,53.52204803074026,1.0
20131224,-1.6332693103448281,6.643516129032258,57.18388421052632,50.5134,0.21540864583333336,125.53189354166668,11.741496458333335,425.01062500000006,458.12708333333336,79.89581249999998,170.06898750000005,4.868878297872339,79.24843750000002,100.64593750000002,26.289312500000005,26.578479166666664,-0.1447699999999991,76.59166666666668,3.3115814624999986,2.7146184583333337,3.2296433333333336,2.6120222708333327,274.64785854166666,1.830963791666666,-0.5969627083333333,3.624977083333333,66.4491375,50.35383333333334,106.7605208333333,11.741496458333335,425.01062500000006,458.12708333333336,79.89581249999998,170.06898750000005,7.323770833333334,79.24843750000002,100.64593750000002,26.28927083333333,13.238,-0.1447699999999991,1.8309375000000003,66.32093040692186,-0.5526129857476985,51.311840255286654,1.0
20131225,-3.1868457142857145,8.271460606060607,72.23289722222222,75.13490909090909,0.1726835958333333,154.65591750000004,14.543509166666665,420.42783333333335,463.33625,96.30192708333333,209.97487916666668,5.012953914893617,78.98410416666667,100.5629375,26.828764583333346,27.40241666666667,6.42226895833333,76.35416666666667,3.746506154166666,2.964129666666665,3.9956333333333336,3.537891,229.6649360416667,1.2985840416666663,-0.7823783333333335,4.9972625000000015,73.62906875,65.85939583333335,128.68152083333334,14.543509166666665,420.42783333333335,463.33625,96.30192708333333,209.97487916666668,7.784562499999998,78.98410416666667,100.5629375,26.828729166666662,9.557,6.42226895833333,1.2986041666666668,76.33783710506052,-0.7319035662051463,68.243293227454,1.0
20131226,-2.4730200000000004,12.338884375,88.91592571428572,79.22136666666667,0.17502950000000006,182.00448749999995,17.587312708333332,420.81879166666647,466.72708333333344,119.83881666666667,248.17508854166667,5.732149638297873,77.88337499999999,100.49658333333332,27.052312500000006,28.1863125,7.466592291666664,76.58750000000002,3.942436979166666,3.1681098750000007,3.892481041666666,3.6194003333333344,252.66469833333323,1.3164868958333331,-0.7743583333333336,8.317995833333333,84.74021666666667,69.69327083333334,111.73829166666668,17.587312708333332,420.81879166666647,466.72708333333344,119.83881666666667,248.17508854166667,8.312145833333334,77.88337499999999,100.49658333333332,27.05241666666666,13.771000000000004,7.466592291666664,1.3164374999999997,86.43770072276493,-0.7884565123158773,70.76458269434367,1.0
20131227,0.4393877777777781,-0.4146799999999991,75.63846511627908,47.86420512820512,0.26820949166666663,96.04771666666666,9.505998708333333,433.5132291666666,453.64749999999987,65.94633124999999,131.84664583333335,5.335254680851064,76.01516666666667,100.58033333333334,25.72250625,26.172541666666678,-8.849558333333336,77.64583333333333,2.8716992916666664,3.078025375,2.8398239583333336,3.0705092916666663,225.94081791666667,2.366331875,0.20634125000000025,-2.3914916666666657,76.08668750000002,48.727770833333324,63.468625,9.505998708333333,433.5132291666666,453.64749999999987,65.94633124999999,131.84664583333335,7.962145833333333,76.01516666666667,100.58033333333334,25.72258333333333,8.423999999999998,-8.849558333333336,2.3663125,76.05135460318378,0.19197100990494131,49.261780511027744,1.0
20131228,-0.7513722222222216,-4.180369444444444,59.79577777777776,48.61957894736843,0.211669,92.05108749999998,9.6143941625,422.54468750000007,448.57604166666647,55.723000000000006,125.45435833333332,4.539416595744681,78.09839583333331,100.6350625,25.01917083333333,25.28585416666667,-7.765464583333332,76.68958333333335,3.7883527916666657,3.0844040625000004,3.5365083333333334,2.6202193958333333,158.24461374999996,2.108457916666667,-0.7039504166666669,-1.7918270833333327,65.36749999999998,49.08275,103.62747916666666,9.6143941625,422.54468750000007,448.57604166666647,55.723000000000006,125.45435833333332,6.995312500000002,78.09839583333331,100.6350625,25.01918749999999,1.5650000000000008,-7.765464583333332,2.1084583333333327,65.70433988487898,-0.8230365507023669,50.44025497418861,1.0
20131229,0.13856822222222234,-5.7231861764705885,68.37790476190477,50.883972222222226,0.2236930625,86.46345895833332,8.99043625,422.17841666666664,445.43687500000016,53.57639583333335,116.52973624999998,4.582865957446809,77.48927083333334,100.73091666666666,24.66328958333333,24.65958333333334,-7.394568750000001,74.60624999999997,3.836386604166666,3.1476595833333336,3.7577670833333343,2.207329,168.19712291666667,2.218989374999999,-0.6887332916666673,-3.5385652083333348,68.77602083333333,52.263187499999994,119.61227083333335,8.99043625,422.17841666666664,445.43687500000016,53.57639583333335,116.52973624999998,7.094750000000004,77.48927083333334,100.73091666666666,24.663270833333325,0.8639999999999998,-7.394568750000001,2.2190625,68.79898792332529,-0.7639296520734535,52.86922653557011,1.0
20131230,-0.7702034482758621,-0.20436972222222105,81.3322340909091,44.776161290322584,0.2054488958333333,190.62975104166665,20.981778125,403.942,452.69354166666665,119.86822916666664,252.11243833333333,10.813985744680851,75.73308333333334,100.80819148936172,25.48420833333333,25.878020833333327,1.0636416666666684,75.21875000000001,6.504758583333333,3.4406107083333333,4.622568958333333,1.8992683125000005,190.8531548750001,2.381501458333333,-3.0641977083333347,-0.2624543749999996,91.36950625000004,52.2133125,163.7706875,20.981778125,403.942,452.69354166666665,119.86822916666664,252.11243833333333,8.149874999999998,75.73308333333334,100.8120416666667,25.48420833333333,0.14400000000000002,1.0636416666666684,2.3815625,91.5686589027274,-2.282206547031105,53.93494917900893,1.0
20131231,-3.1157794117647057,-2.861677142857144,140.22884146341465,50.1438064516129,0.17628904166666662,235.56950041666664,26.358226666666663,384.8972291666667,452.9375,139.7966854166667,308.6680083333334,11.301415319148939,72.64416666666669,100.8334375,25.78420416666667,26.099499999999992,-2.009167708333337,77.62708333333335,6.19044697375,3.7031730416666666,4.698465833333334,1.5157155833333338,197.4771125,2.1971080000000005,-2.487301875,-2.7688166666666665,134.18176041666666,57.203833333333314,172.55010416666667,26.358226666666663,384.8972291666667,452.9375,139.7966854166667,308.6680083333334,9.5541875,72.64416666666669,100.8334375,25.784208333333336,0.0,-2.009167708333337,2.197125,135.51819079531677,-2.653332975146065,55.049217047117565,1.0
20140101,-3.4147781250000007,-5.196196875,144.23255125,76.24499999999998,0.19215874468085106,243.96992978723404,26.46486170212767,-9999,450.60936170212767,149.50898297872342,324.5964468085106,7.652025744680851,70.47189361702128,100.82099999999996,25.556046808510644,25.506702127659572,-0.4210446808510692,76.83617021276595,6.3656539999999975,3.872115583333333,5.009919166666667,1.0910180833333334,154.99139127659572,2.3333537659574466,-2.4935770833333324,-4.4851687500000015,144.484709375,73.92174999999997,183.47972916666663,25.929747708333334,407.24062499999985,450.36875000000015,145.54319166666667,317.8498866666667,10.10089583333333,70.66047916666666,100.89704166666668,25.59920833333333,0.0,-0.9607312499999984,2.049916666666667,145.32090848725431,-2.54261505559737,72.38134046330661,1.0
20140102,-3.150576666666665,-9.274438888888891,161.4525325581395,114.42097727272724,0.21865368749999992,239.48572291666665,27.662729999999996,-9999,451.111875,146.51512499999995,319.0114770833333,7.293651702127657,70.4995,100.80556249999997,25.684381250000005,25.588125000000005,1.4034145833333331,74.01666666666667,6.344679708333335,4.1500624375,5.068707291666667,0.6933458124999999,192.8796083333334,2.4305279375000004,-2.1946645833333327,-6.779268124999999,157.0701645833333,109.86824999999996,188.34737500000003,27.662729999999996,407.79191666666685,451.111875,146.51512499999995,319.0114770833333,10.842833333333333,70.4995,100.87164583333329,25.910500000000006,0.0,1.4034145833333331,2.203979166666667,158.2008902782195,-2.1871890685008326,109.69802373448722,1.0
20140103,-3.0897333333333337,-13.515583783783779,97.40194888888887,41.094756410256416,0.1733704041666667,184.712008125,23.09801270833334,-9999,449.866875,98.86647916666668,245.4749241666666,6.517678936170214,73.13025,100.75783333333335,25.42597916666667,25.849020833333327,2.9505520833333336,77.59583333333332,7.036694916666665,4.22734225,5.568444375000001,1.122006104166667,213.79884041666665,1.6705107916666664,-2.809437500000002,-9.780316666666666,102.25466041666664,52.06980208333332,196.50729166666667,23.09801270833334,405.8114583333336,449.866875,98.86647916666668,245.4749241666666,10.436083333333336,73.13025,100.8128958333333,25.70589583333333,0.0,2.9505520833333336,1.2356875000000005,103.20128486841782,-2.7613939933646456,48.17661641821567,1.0
20140104,-5.030665384615385,-3.3262551724137936,100.81501073170729,45.9737027027027,0.1881461875,235.07478000000003,27.197836250000005,-9999,455.08854166666674,139.9633125,312.4272639583333,6.394469148936173,74.59602083333336,100.6312708333333,25.61491458333333,26.91495833333333,8.551747916666669,78.79583333333333,7.6697055625,4.1863357500000005,6.413696249999997,2.312812520833333,265.2927110416665,1.5608893541666669,-3.4834125000000005,-1.42859375,105.64867583333334,52.65858333333333,191.0420208333333,27.197836250000005,409.0247291666668,455.08854166666674,139.9633125,312.4272639583333,10.183604166666663,74.59602083333336,100.65420833333332,25.651999999999997,0.0,8.551747916666669,1.2073333333333331,106.84408445460673,-3.374352899135669,48.79578699857274,1.0
20140105,-0.19316000000000036,-6.868648125000003,111.2015125,57.552352941176466,0.17950658333333333,166.91882978723405,23.066151125000008,-9999,451.6435416666668,107.253685106383,223.2551319148936,5.771516702127659,74.99718750000002,100.66279166666669,25.428052083333327,26.21306250000001,-1.025012499999999,78.85833333333333,7.773942958333333,4.109700916666668,6.890976458333334,2.8175546458333334,150.68981208333332,2.2329760000000003,-3.6642791666666668,-7.456651875000001,126.97132291666668,60.407520833333336,164.14322916666666,23.066151125000008,411.17854166666666,451.6435416666668,114.89548333333332,235.45010270833333,8.730270833333334,74.99718750000002,100.65472916666668,25.546416666666666,0.4440000000000002,-1.025012499999999,2.308395833333334,123.940764379565,-2.461046075362529,59.365574979481785,1.0
20140106,-6.068365384615384,-16.610175862068967,136.29648648648643,60.06079999999999,0.19454577083333327,144.98735869565215,23.65782333333333,-9999,451.3683333333333,79.9224946666667,192.87407391304353,6.678092391304348,74.28102083333333,100.68270212765957,25.405737500000004,26.01870833333333,0.6297424999999982,78.22500000000002,8.219012437500002,4.148642875,7.496059166666668,3.047071416666667,158.29328914583334,2.1792956249999995,-4.07031875,-12.8829875,139.9934166666666,62.17302083333334,174.80495833333333,23.65782333333333,414.18572916666665,451.3683333333333,111.5619220833334,227.9111239583334,9.766020833333332,74.28102083333333,100.72845833333336,25.8674375,0.12000000000000005,0.6297424999999982,2.8320833333333333,134.78624644850368,-3.9855842375495416,60.50756471032995,1.0
20140107,-3.5101611111111097,-14.330732352941176,69.34935897435899,56.64616216216216,0.19052081250000005,125.52598083333338,18.978051520833336,-9999,448.0185416666666,68.35320416666667,167.83993833333338,4.647645531914893,76.99006250000002,100.7335625,25.21179791666667,25.43920833333334,-2.6736687500000014,77.37499999999999,7.66813375,3.970182166666667,7.654874583333332,2.9834492916666666,224.11735,2.1810183333333337,-3.6979633124999993,-10.998660208333336,89.92297916666666,60.2155625,154.90970833333338,18.978051520833336,413.84958333333344,448.0185416666666,68.35320416666667,167.83993833333338,7.2182499999999985,76.99006250000002,100.79666666666664,25.250416666666666,6.2760000000000025,-2.6736687500000014,2.424375000000001,82.97995207435189,-3.5200766941852435,59.41697487635705,1.0
20140108,-7.211913157894737,-17.544357575757576,161.7286744186046,76.41022500000003,0.17721620416666664,239.81162541666671,31.86281354166668,-9999,446.76125,145.65679583333338,315.3442354166665,7.256786382978724,70.21202083333333,100.73595833333331,25.27486875000001,25.69460416666667,1.1331114583333342,75.69166666666666,9.382705164583333,4.061610166666667,8.110064583333331,2.1296312708333343,188.67510833333336,2.187072375,-5.321079166666666,-15.677343749999995,158.23395833333333,75.01602083333336,194.4305625,31.86281354166668,410.1178124999997,446.76125,145.65679583333338,315.3442354166665,9.979416666666667,70.21202083333333,100.78579166666668,25.764875,0.0,1.1331114583333342,1.9493958333333337,158.86385237213042,-5.506049138098271,74.24236447943208,1.0
20140109,-9.092290625,-16.768639999999998,164.30864285714287,94.1537,0.19353925833333327,231.22079833333333,32.26640666666667,-9999,446.01145833333334,143.96989374999995,304.9131977083333,7.721147872340425,67.95639583333336,100.8404375,25.31519166666667,25.6569375,0.7818375000000045,74.78125,9.351787750000002,3.930740833333335,8.178929166666666,2.0751400208333326,153.28241183333338,2.279088208333334,-5.421032499999999,-15.97265625,158.6585208333333,90.55670833333336,186.703625,32.26640666666667,408.2385000000004,446.01145833333334,143.96989374999995,304.9131977083333,10.203770833333332,67.95639583333336,100.9103125,25.337250000000008,0.0,0.7818375000000045,2.68225,158.6151578671412,-5.832753685096307,89.5537047561882,1.0
20140110,-3.5517964285714285,-25.671254545454545,104.00609,67.68964285714284,0.19146318749999994,127.13487062500002,19.96036604166667,-9999,439.2858333333332,67.14660833333333,167.352071875,7.302117446808512,69.23625,100.96864583333333,24.54790833333333,23.95545833333333,-9.598312083333337,77.75624999999992,8.079585958333329,3.6949995208333335,8.227709375,2.7477143750000006,140.91692916666662,2.692007395833333,-4.384681250000001,-19.683939583333334,120.227075,68.37127083333333,155.20520833333333,19.96036604166667,405.85870833333365,439.2858333333332,67.14660833333333,167.352071875,8.578416666666666,69.23625,101.0700625,24.420625,0.8030000000000002,-9.598312083333337,3.971,114.74404148652164,-3.902398007645207,68.35517444581187,1.0
20140111,-10.364051612903227,-21.993829032258066,200.48342857142856,74.55444444444444,0.21400779166666675,224.735233125,32.929891895833336,-9999,440.7120833333333,143.45416458333338,292.58313666666663,8.108921702127656,66.40193750000003,101.05697916666664,24.42171875000001,24.01360416666667,-2.5676979166666665,77.65208333333331,10.056644022916664,3.60666675,8.742740833333333,2.826742333333333,133.21613583333337,3.257898333333334,-6.449935416666668,-19.899237499999995,173.4094375,73.1976875,170.3074375,32.929891895833336,402.0908541666665,440.7120833333333,143.45416458333338,292.58313666666663,8.984625000000003,66.40193750000003,101.15814583333338,24.077625,0.541,-2.5676979166666665,3.962145833333333,167.65598319775188,-6.8172042500046,72.76594430296966,1.0
20140112,-3.3661942857142866,-22.297910256410262,78.76625641025639,66.0991219512195,0.19585489583333332,98.17774583333332,16.63695891875001,-9999,437.3566666666666,54.87481250000001,132.67722708333335,5.632637659574468,72.15397916666666,100.88604166666671,23.831433333333337,23.41439583333333,-5.720284166666668,78.02291666666666,6.914487916666666,3.7673244166666673,7.266462916666668,2.364437729166668,117.65528291666668,2.4540891666666678,-3.14716875,-21.73059375,91.24347916666666,67.61047916666668,130.8581875,16.63695891875001,409.57133333333326,437.3566666666666,54.87481250000001,132.67722708333335,10.602541666666669,72.15397916666666,100.9908541666667,24.65577083333333,0.4159999999999999,-5.720284166666668,3.3755,92.49051745128752,-3.048307975189473,67.18528440564653,1.0
20140113,-0.1885865,-15.001660512820516,43.85054166666668,61.62929166666666,0.20795128333333332,39.58048625,6.626849595833333,-9999,434.3216666666668,20.356552083333327,58.87132041666669,5.2360073191489365,81.67404166666667,100.61321276595748,23.14190000000001,23.22308333333333,-7.152640625,78.7375,4.869819227083332,3.7174269583333337,4.856991041666666,2.360437875,139.5581646041667,2.307683541666667,-1.1524372916666668,-16.01328666666667,68.177375,64.33729166666667,79.82079166666666,6.626849595833333,416.8016250000002,434.3216666666668,20.356552083333327,58.87132041666669,7.541187499999999,81.67404166666667,100.69129166666666,24.261875000000003,2.746,-7.152640625,3.2934791666666663,58.73004998170987,-1.1056448205329628,61.13229368351062,1.0
