TIMESTAMP,NEE,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,G,WTD,SWC,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,SWC_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20170207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.152459770833333,1.9026389583333332,3.790200833333334,-9999,-9999,-9999,-9999,-9999,127.52341666666668,-9999,371.03931249999977,-9999,-9999,-9999,-9999,4.110374999999999,-9999,99.9439375,20.195854166666667,0.14400000000000002,-9999,-9999,-9999,3.940083333333334,55.577019335126884,0.3992682523827684,-36.80672426427131,3.0
20170208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8948778541666665,2.0267270833333333,3.0986452083333327,-9999,-9999,-9999,-9999,-9999,157.38554166666668,-9999,326.0672708333331,-9999,-9999,-9999,-9999,3.5058333333333334,-9999,100.2905208333333,16.39825,0.0,-9999,-9999,-9999,2.454708333333333,56.642356011314114,0.2662741885821196,-37.614327294459244,3.0
20170209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3892080833333333,2.07405625,1.6308958333333337,-9999,-9999,-9999,-9999,-9999,171.26275,-9999,265.79212499999994,-9999,-9999,-9999,-9999,2.4240833333333334,-9999,102.16777083333332,7.1600416666666655,0.0,-9999,-9999,-9999,2.4736458333333333,54.569668005112,-0.0048798676434135355,-47.639087058363856,3.0
20170210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.686934375,2.079570833333333,2.4990972916666667,-9999,-9999,-9999,-9999,-9999,172.498125,-9999,297.12339583333335,-9999,-9999,-9999,-9999,3.9171458333333318,-9999,101.63729166666668,12.6420625,0.0,-9999,-9999,-9999,3.585729166666667,50.48906734520428,0.2486225487223239,-44.019854955214406,3.0
20170211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.17322175,1.8816583333333332,3.835299583333333,-9999,-9999,-9999,-9999,-9999,111.23472916666664,-9999,376.1291458333335,-9999,-9999,-9999,-9999,3.4488333333333334,-9999,100.802875,20.364625,0.15900000000000006,-9999,-9999,-9999,4.462270833333332,57.557067798822175,0.2968792848506954,-40.55976779850739,3.0
20170212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0458300833333338,1.9125000000000003,3.5130660416666672,-9999,-9999,-9999,-9999,-9999,98.31458333333332,-9999,354.6138333333333,-9999,-9999,-9999,-9999,3.1925625,-9999,101.39360416666668,18.749458333333333,0.20100000000000004,-9999,-9999,-9999,3.6228125000000007,46.8603166572598,0.1921570764625913,-46.59218496377835,3.0
20170213,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6094103541666667,2.047566666666667,2.311490833333333,-9999,-9999,-9999,-9999,-9999,167.12818750000002,-9999,298.9393541666668,-9999,-9999,-9999,-9999,4.1154166666666665,-9999,101.8313541666667,11.885874999999995,0.0,-9999,-9999,-9999,2.5550416666666678,46.16908742196984,0.0917565740188956,-42.35783974168052,3.0
20170214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5320985208333332,1.5180418749999998,2.082736666666666,-9999,-9999,-9999,-9999,-9999,56.02325000000001,-9999,347.4397083333334,-9999,-9999,-9999,-9999,1.6962708333333332,-9999,100.82841666666666,10.420374999999996,11.006999999999998,-9999,-9999,-9999,2.4942291666666665,51.82083316553422,-0.03412614229238474,-35.11580107327204,3.0
20170215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5321924166666668,2.10107375,2.0789729166666664,-9999,-9999,-9999,-9999,-9999,180.05431249999992,-9999,301.4149791666667,-9999,-9999,-9999,-9999,2.1572291666666668,-9999,100.90395833333332,10.3486875,0.3210000000000001,-9999,-9999,-9999,2.91925,61.14696384854455,0.09454830206434783,-34.383615109555414,3.0
20170216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5674801458333333,2.13854125,2.163438333333333,-9999,-9999,-9999,-9999,-9999,186.6200208333333,-9999,277.01170833333333,-9999,-9999,-9999,-9999,2.985791666666667,-9999,101.12454166666667,10.6489375,0.0,-9999,-9999,-9999,1.7628749999999993,56.09663451671413,0.09164563646012884,-38.63043461603928,3.0
20170217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.724539354166667,2.081177083333333,2.63219625,-9999,-9999,-9999,-9999,-9999,174.11177083333337,-9999,307.2561041666668,-9999,-9999,-9999,-9999,3.384791666666666,-9999,100.75389583333332,13.746729166666665,0.4109999999999999,-9999,-9999,-9999,2.7196875000000005,51.389506337034476,0.21315935283515164,-36.33780521626964,3.0
20170218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8192376666666666,2.0185306250000004,2.9001568750000013,-9999,-9999,-9999,-9999,-9999,144.86370833333334,-9999,340.4906041666665,-9999,-9999,-9999,-9999,2.0189791666666665,-9999,100.584375,15.35158333333333,0.078,-9999,-9999,-9999,1.7155208333333334,49.376690902296154,0.2302621608612926,-31.808971120080372,3.0
20170219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9366808958333336,2.145490416666666,3.204950208333333,-9999,-9999,-9999,-9999,-9999,181.77487500000007,-9999,338.34014583333345,-9999,-9999,-9999,-9999,2.475354166666667,-9999,101.03002083333332,16.931250000000002,0.0,-9999,-9999,-9999,1.7958333333333336,60.57693351568122,0.3727311189241633,-32.951718079371034,3.0
20170220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0992546458333334,2.0369275000000004,3.65063125,-9999,-9999,-9999,-9999,-9999,155.00852083333328,-9999,363.25424999999984,-9999,-9999,-9999,-9999,3.8561666666666667,-9999,100.93481249999996,19.45970833333333,7.353,-9999,-9999,-9999,2.3307083333333334,59.78052611628178,0.515461955139613,-29.601379009237924,3.0
20170221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9059875000000002,1.7874229166666666,3.147206666666668,-9999,-9999,-9999,-9999,-9999,100.84127083333334,-9999,371.33333333333337,-9999,-9999,-9999,-9999,1.50025,-9999,100.54099999999998,16.829666666666665,9.912,-9999,-9999,-9999,1.8667916666666668,50.96914902219367,0.2485100616590573,-24.269479999490052,3.0
20170222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.916298,2.0920895833333333,3.1668310416666667,-9999,-9999,-9999,-9999,-9999,156.05512500000003,-9999,352.67516666666666,-9999,-9999,-9999,-9999,2.025125,-9999,100.45466666666664,16.869000000000003,0.0,-9999,-9999,-9999,1.2939375,55.53119212210903,0.3612476623356525,-22.990526863224197,3.0
20170223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0577699791666666,2.180627083333333,3.532361874999999,-9999,-9999,-9999,-9999,-9999,188.66297916666667,-9999,339.16462500000017,-9999,-9999,-9999,-9999,3.629812500000001,-9999,99.98847916666664,18.7583125,0.0,-9999,-9999,-9999,2.9831875,60.88747186041996,0.4577983928556273,-21.244746455858525,3.0
20170224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0436837916666668,2.1483604166666663,3.5055797916666656,-9999,-9999,-9999,-9999,-9999,174.35425,-9999,330.6996875,-9999,-9999,-9999,-9999,4.8724791666666665,-9999,99.94912499999997,18.696416666666664,0.08700000000000001,-9999,-9999,-9999,4.1531875,61.68620752568294,0.5292608660561875,-22.22726197256648,3.0
20170225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4565785833333332,2.2276208333333334,1.845333125,-9999,-9999,-9999,-9999,-9999,207.37189583333333,-9999,256.55441666666667,-9999,-9999,-9999,-9999,3.248291666666667,-9999,101.35499999999998,8.728083333333332,0.0,-9999,-9999,-9999,2.7475416666666668,66.0132371304896,-0.14178670126640014,-32.20716428251298,3.0
20170226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5566080000000001,2.2013874375,2.130131875,-9999,-9999,-9999,-9999,-9999,197.78216666666665,-9999,290.02616666666677,-9999,-9999,-9999,-9999,3.4319375,-9999,101.33154166666668,10.414875,1.6050000000000002,-9999,-9999,-9999,2.076354166666667,63.80346915435282,0.016719394042614157,-30.23166038882945,3.0
20170227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.850118,2.198690625,2.978612916666666,-9999,-9999,-9999,-9999,-9999,190.51360416666665,-9999,343.80945833333334,-9999,-9999,-9999,-9999,2.424958333333334,-9999,101.17764583333336,15.73935416666667,1.3199999999999998,-9999,-9999,-9999,2.3194999999999992,64.20100466005624,0.2582463064250769,-27.506736204146844,3.0
20170228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.1807670000000006,1.7991968750000005,3.857686458333335,-9999,-9999,-9999,-9999,-9999,85.80047916666666,-9999,399.69929166666697,-9999,-9999,-9999,-9999,2.5886666666666667,-9999,100.69797916666664,20.5016875,7.101,-9999,-9999,-9999,4.536479166666666,53.12551373067577,0.521661868610994,-24.76406350404044,3.0
20170301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0250089583333335,2.2285366666666664,3.4534527083333333,-9999,-9999,-9999,-9999,-9999,201.1179791666667,-9999,330.55097916666665,-9999,-9999,-9999,-9999,5.0185208333333335,-9999,100.89591666666666,18.3921875,0.47700000000000004,-9999,-9999,-9999,4.49125,71.00016878685804,0.37732560234419815,-30.546979226958843,3.0
20170302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6276127291666665,2.280041666666667,2.3623864583333334,-9999,-9999,-9999,-9999,-9999,214.15585416666676,-9999,274.2579583333334,-9999,-9999,-9999,-9999,4.261625,-9999,102.26254166666669,12.181729166666667,0.0,-9999,-9999,-9999,1.7006458333333332,63.738840329622775,0.0686724158894218,-40.14383785886793,3.0
20170303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5961133541666667,2.2857916666666664,2.267889375,-9999,-9999,-9999,-9999,-9999,213.56702083333343,-9999,278.8383750000001,-9999,-9999,-9999,-9999,3.8000833333333333,-9999,102.79329166666666,11.560583333333332,0.0,-9999,-9999,-9999,2.126958333333333,64.02654111109734,0.02647966118695083,-45.80917902278225,3.0
20170304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7252337083333336,2.279464583333333,2.627994791666667,-9999,-9999,-9999,-9999,-9999,212.11427083333328,-9999,295.26908333333336,-9999,-9999,-9999,-9999,4.739145833333334,-9999,102.47108333333334,13.657020833333334,0.0,-9999,-9999,-9999,2.358166666666667,66.85199624666488,0.008107206646899559,-42.145066188201795,3.0
20170305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6848832499999999,0.8736860000000001,2.5328722916666666,-9999,-9999,-9999,-9999,-9999,17.833625,-9999,355.6151458333334,-9999,-9999,-9999,-9999,2.258291666666667,-9999,101.9710625,13.283979166666667,2.367,-9999,-9999,-9999,2.968041666666668,33.375280858098414,-0.4653633529416353,-37.31064594495375,3.0
20170306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.084736145833333,2.0453875,3.6111893750000013,-9999,-9999,-9999,-9999,-9999,121.23983333333332,-9999,382.56462499999986,-9999,-9999,-9999,-9999,3.469229166666668,-9999,101.10885416666665,19.238875,1.734,-9999,-9999,-9999,5.0853125,58.40368069354597,0.3732917229760005,-31.90990190937721,3.0
20170307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8720228750000002,1.845969375,3.0480545833333323,-9999,-9999,-9999,-9999,-9999,100.86358333333332,-9999,347.30087499999985,-9999,-9999,-9999,-9999,3.0769374999999988,-9999,101.34412500000002,16.21560416666667,8.040000000000001,-9999,-9999,-9999,3.6136666666666666,48.85183268779395,-0.014622515306901052,-25.443195591524372,3.0
20170308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7474276666666667,2.340910416666667,2.683596875,-9999,-9999,-9999,-9999,-9999,227.8568541666667,-9999,284.4268958333332,-9999,-9999,-9999,-9999,5.082625,-9999,102.0020416666667,13.918083333333335,0.0,-9999,-9999,-9999,1.6731666666666662,72.0801303551538,-0.2974341412844411,-31.20236795989665,3.0
20170309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9857141041666664,2.2537541666666674,3.3344383333333334,-9999,-9999,-9999,-9999,-9999,199.74429166666675,-9999,349.1909166666664,-9999,-9999,-9999,-9999,4.149479166666667,-9999,101.3685625,17.627208333333336,0.42,-9999,-9999,-9999,2.6806666666666668,77.13111539559348,-0.05448461641030442,-22.441723786628746,3.0
20170310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7840488333333334,2.304735416666667,2.8062704166666674,-9999,-9999,-9999,-9999,-9999,216.0655,-9999,325.1377291666668,-9999,-9999,-9999,-9999,3.396479166666667,-9999,101.81972916666668,14.84252083333333,1.6769999999999998,-9999,-9999,-9999,4.079020833333332,65.49376505263372,-0.3828690797527648,-32.32792283529256,3.0
20170311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4640090833333335,1.9209854166666664,1.8713560416666668,-9999,-9999,-9999,-9999,-9999,98.041,-9999,325.44327083333354,-9999,-9999,-9999,-9999,2.624458333333332,-9999,102.03666666666668,8.946625,2.061,-9999,-9999,-9999,3.3708125,43.91946047652341,-0.4244433315973894,-27.9919493325103,3.0
20170312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.42925275,2.3678479166666664,1.7503029166666664,-9999,-9999,-9999,-9999,-9999,235.29352083333336,-9999,280.09489583333334,-9999,-9999,-9999,-9999,2.2022291666666662,-9999,102.06133333333338,7.924437500000002,0.054000000000000006,-9999,-9999,-9999,2.7594583333333333,69.68000242130668,-0.6899156872528671,-20.364095936670353,3.0
20170313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4656259791666668,1.8944179166666668,1.873151875,-9999,-9999,-9999,-9999,-9999,90.48022916666666,-9999,314.7187291666665,-9999,-9999,-9999,-9999,1.6723541666666666,-9999,101.33902083333332,8.920395833333334,1.7490000000000003,-9999,-9999,-9999,2.1204791666666667,42.50165546938495,-0.4708916284410853,-14.033146010192409,3.0
20170314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4359343541666667,2.3009375,1.7786460416666665,-9999,-9999,-9999,-9999,-9999,211.55572916666668,-9999,291.1579791666665,-9999,-9999,-9999,-9999,2.39175,-9999,101.823125,8.229333333333333,0.0,-9999,-9999,-9999,2.833145833333333,65.77739146440798,-0.7173863716188841,-21.178020701834303,3.0
20170315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3454493958333333,2.3869333333333334,1.4846147916666663,-9999,-9999,-9999,-9999,-9999,238.97197916666667,-9999,259.11502083333335,-9999,-9999,-9999,-9999,2.394083333333333,-9999,102.4131875,5.988645833333334,0.0,-9999,-9999,-9999,1.83325,71.03349030449779,-0.5218791475177317,-20.584632673117785,3.0
20170316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5570853125,2.318495833333333,2.13238875,-9999,-9999,-9999,-9999,-9999,204.5379375,-9999,308.61770833333327,-9999,-9999,-9999,-9999,3.3802708333333324,-9999,102.04079166666666,10.439854166666663,0.0,-9999,-9999,-9999,2.313833333333333,60.949357033610056,-0.6703233019712923,-20.769213194353835,3.0
20170317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.02643975,2.1466104166666677,3.4482879166666667,-9999,-9999,-9999,-9999,-9999,156.06812499999995,-9999,379.9010000000002,-9999,-9999,-9999,-9999,3.969958333333334,-9999,101.491,18.293041666666664,0.381,-9999,-9999,-9999,3.717124999999999,68.60839918908319,-0.24793414382985546,-20.8027124433056,3.0
20170318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.025606,2.31745625,3.4615370833333343,-9999,-9999,-9999,-9999,-9999,213.9065,-9999,353.8669583333333,-9999,-9999,-9999,-9999,3.9694791666666664,-9999,101.80602083333332,18.492250000000006,2.256,-9999,-9999,-9999,1.7521875,77.7229589242467,-0.4963072954755608,-11.454330544230704,3.0
20170319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.971807625,2.3752166666666663,3.3012320833333337,-9999,-9999,-9999,-9999,-9999,223.60989583333333,-9999,336.7841249999999,-9999,-9999,-9999,-9999,5.3825208333333325,-9999,101.75116666666666,17.48304166666667,0.0,-9999,-9999,-9999,2.0113125000000003,78.97640111479805,-0.3825086252721066,-11.685230516031904,3.0
20170320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.3125797916666666,2.3877770833333334,4.178005000000001,-9999,-9999,-9999,-9999,-9999,230.47072916666667,-9999,362.04420833333336,-9999,-9999,-9999,-9999,6.1550416666666665,-9999,101.10943749999996,22.017875,0.0,-9999,-9999,-9999,3.0352291666666664,91.66779787786464,-0.1820502605739049,-13.201177384381467,3.0
20170321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.3222463125,2.3838777083333333,4.207868125,-9999,-9999,-9999,-9999,-9999,229.64341666666667,-9999,357.29710416666677,-9999,-9999,-9999,-9999,7.466479166666668,-9999,101.04947916666669,22.20645833333333,0.0,-9999,-9999,-9999,2.3370208333333333,93.54847398325876,-0.09139379011088106,-7.661862567267279,3.0
20170322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8708930625000001,2.3679844791666658,3.0497070833333337,-9999,-9999,-9999,-9999,-9999,212.06891666666672,-9999,335.3497499999998,-9999,-9999,-9999,-9999,4.977999999999999,-9999,101.70147916666672,16.26870833333334,0.0,-9999,-9999,-9999,3.6122916666666667,68.37968036601018,-0.6374711761852313,-13.056877822282141,3.0
20170323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.078301041666667,2.4313608333333336,3.5707729166666677,-9999,-9999,-9999,-9999,-9999,240.17602083333327,-9999,341.70270833333325,-9999,-9999,-9999,-9999,6.654749999999997,-9999,101.49852083333332,18.83720833333334,0.0,-9999,-9999,-9999,2.7455,82.90515339764599,-0.4131114292731659,-10.371958581591,3.0
20170324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.2790473541666671,2.202580625,4.110747291666667,-9999,-9999,-9999,-9999,-9999,136.66522916666665,-9999,379.06547916666665,-9999,-9999,-9999,-9999,5.870604166666666,-9999,101.03985416666669,21.80039583333333,0.6839999999999999,-9999,-9999,-9999,5.488166666666667,70.27846989207448,-0.4542938210617246,-11.130696019413577,3.0
20170325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.082023895833333,2.187816041666666,3.610329166666667,-9999,-9999,-9999,-9999,-9999,157.9401458333334,-9999,368.63037500000013,-9999,-9999,-9999,-9999,3.651625000000001,-9999,100.53114583333333,19.282625,7.113000000000001,-9999,-9999,-9999,4.32925,62.054010897903865,-0.5066461268042349,-2.9679625156246314,3.0
20170326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.0157930625,2.476892083333333,3.4171343749999994,-9999,-9999,-9999,-9999,-9999,254.0318333333333,-9999,328.9884583333333,-9999,-9999,-9999,-9999,5.315520833333332,-9999,100.69152083333331,18.101875000000003,0.0,-9999,-9999,-9999,1.6232916666666668,84.29913829508887,-0.6618125170574503,-1.2243869247213717,3.0
20170327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.15406325,2.3004166666666666,3.7972572916666674,-9999,-9999,-9999,-9999,-9999,154.61383333333328,-9999,376.54893750000014,-9999,-9999,-9999,-9999,3.248229166666666,-9999,100.47068749999998,20.25252083333333,3.9989999999999997,-9999,-9999,-9999,3.3361250000000005,66.7710907880291,-0.4594836246626572,-0.19855231318975866,3.0
20170328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.089785791666667,2.4344795833333337,3.6182545833333344,-9999,-9999,-9999,-9999,-9999,235.92608333333337,-9999,358.97881249999983,-9999,-9999,-9999,-9999,3.9487083333333333,-9999,100.78516666666668,19.22935416666667,0.039000000000000014,-9999,-9999,-9999,1.9338958333333331,80.84172317931669,-0.6341847455225004,-1.959637795710771,3.0
20170329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.3269542708333335,2.433463333333333,4.221343958333333,-9999,-9999,-9999,-9999,-9999,236.34981249999993,-9999,384.1803333333332,-9999,-9999,-9999,-9999,5.879291666666667,-9999,100.39191666666667,22.28372916666667,4.815,-9999,-9999,-9999,3.6297500000000014,86.69513137692688,-0.20495522103313546,-0.1312736776205341,3.0
20170330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.052555625,2.418293333333333,3.5344300000000004,-9999,-9999,-9999,-9999,-9999,222.30264583333332,-9999,361.2399375,-9999,-9999,-9999,-9999,3.9659791666666666,-9999,99.9203333333333,18.893229166666668,13.566,-9999,-9999,-9999,4.0931041666666665,75.21159016424616,-0.5959367459557927,0.4866805148652305,3.0
20170331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9283808333333332,2.510688958333333,3.1930629166666664,-9999,-9999,-9999,-9999,-9999,260.2122291666668,-9999,321.54133333333334,-9999,-9999,-9999,-9999,4.3434583333333325,-9999,100.50404166666664,16.9590625,0.0,-9999,-9999,-9999,1.4305000000000003,84.70451955007769,-0.8217803822877738,-0.6204349388997621,3.0
20170401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9612845625,2.5143912500000005,3.2843249999999995,-9999,-9999,-9999,-9999,-9999,260.1964375,-9999,329.1823750000001,-9999,-9999,-9999,-9999,4.228020833333334,-9999,101.17875000000004,17.485645833333336,0.0,-9999,-9999,-9999,2.750479166666667,84.83808317708058,-0.7270750618526199,-2.7800770026030968,3.0
20170402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.1000071666666669,2.269434145833333,3.6436910416666666,-9999,-9999,-9999,-9999,-9999,192.09135416666663,-9999,373.02339583333327,-9999,-9999,-9999,-9999,4.448229166666667,-9999,100.56600000000002,19.35575,12.798000000000002,-9999,-9999,-9999,3.2096250000000004,70.081529904777,-0.3105561883939379,-0.6086369110974446,3.0
