TIMESTAMP,NEE,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,G,WTD,SWC,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,SWC_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20170121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5761968333333333,0.6889237500000002,1.559513625,-9999,-9999,-9999,-9999,-9999,115.17220833333334,-9999,357.8695833333332,-9999,-9999,-9999,-9999,4.724583333333333,-9999,99.56947916666668,17.166416666666674,0.945,-9999,-9999,-9999,2.547979166666666,-83.21031451376238,1.438332526298483,25.69964058297493,3.0
20170122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4662543541666664,0.5452104166666666,1.2655755,-9999,-9999,-9999,-9999,-9999,36.56581250000001,-9999,369.06429166666686,-9999,-9999,-9999,-9999,4.231354166666667,-9999,98.96889583333332,13.790645833333327,7.721999999999997,-9999,-9999,-9999,3.068875,-90.72828472296793,1.8242021207788983,18.256304402837237,3.0
20170123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.33340256250000005,0.7341774583333334,0.9090590208333336,-9999,-9999,-9999,-9999,-9999,147.58102083333333,-9999,288.5828333333333,-9999,-9999,-9999,-9999,4.644645833333334,-9999,100.3605,9.106520833333336,0.003,-9999,-9999,-9999,2.9850833333333333,-96.05450948420014,2.3759311591357117,28.22668854808106,3.0
20170124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3976715,0.7366970833333332,1.0809793333333333,-9999,-9999,-9999,-9999,-9999,145.63570833333333,-9999,304.87033333333335,-9999,-9999,-9999,-9999,4.829645833333335,-9999,100.3475,11.082624999999998,0.0,-9999,-9999,-9999,2.737208333333333,-100.00904202093635,2.0595733239031184,27.89158546236203,3.0
20170125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4770893750000001,0.7122337499999999,1.2945630208333336,-9999,-9999,-9999,-9999,-9999,109.7061875,-9999,327.24972916666667,-9999,-9999,-9999,-9999,5.0795208333333335,-9999,100.26685416666665,14.129291666666667,0.0,-9999,-9999,-9999,3.1459375,-109.2642220762512,2.0455790367455684,29.064058727807854,3.0
20170126,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2595822708333333,0.7467464583333334,0.7102013124999998,-9999,-9999,-9999,-9999,-9999,152.7550208333334,-9999,260.65329166666663,-9999,-9999,-9999,-9999,4.763520833333334,-9999,101.40554166666664,6.0842083333333346,0.0,-9999,-9999,-9999,2.9728958333333333,-102.60553502837972,2.752249743405057,53.75988302431539,3.0
20170127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2414139166666667,0.7517014583333336,0.6609617708333334,-9999,-9999,-9999,-9999,-9999,156.87914583333333,-9999,254.6940000000002,-9999,-9999,-9999,-9999,4.7645,-9999,101.67629166666664,5.135354166666667,0.0,-9999,-9999,-9999,2.6772083333333327,-103.97525222763149,2.9231950859132496,62.286715023629114,3.0
20170128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2740375,0.7540102083333333,0.7490376666666667,-9999,-9999,-9999,-9999,-9999,156.71618750000005,-9999,265.8196666666667,-9999,-9999,-9999,-9999,4.8332500000000005,-9999,101.330125,6.6045625,0.0,-9999,-9999,-9999,3.0008125000000003,-101.90143495665838,2.707618097316722,50.089068254295206,3.0
20170129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.320706125,0.7526633333333331,0.8749252083333333,-9999,-9999,-9999,-9999,-9999,149.39795833333338,-9999,283.79214583333345,-9999,-9999,-9999,-9999,4.932520833333332,-9999,101.18343749999998,8.626916666666666,0.0,-9999,-9999,-9999,3.1771250000000006,-99.82249234033395,2.493089610832181,42.890802113815646,3.0
20170130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3727360416666666,0.7574491666666666,1.0143330624999998,-9999,-9999,-9999,-9999,-9999,154.95722916666668,-9999,291.3540000000001,-9999,-9999,-9999,-9999,4.864562499999999,-9999,101.26683333333332,10.338833333333332,0.0,-9999,-9999,-9999,1.6500208333333335,-113.42444670663221,2.3456120996877803,37.349151838475905,3.0
20170131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4838492083333334,0.7610860416666664,1.3123914166666666,-9999,-9999,-9999,-9999,-9999,157.22910416666667,-9999,305.36789583333325,-9999,-9999,-9999,-9999,5.253791666666667,-9999,100.9154375,14.230895833333335,0.0,-9999,-9999,-9999,2.231770833333333,-102.6603328222896,1.7993069717729475,31.53798177841309,3.0
20170201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5205539791666666,0.7491868749999999,1.4107520416666668,-9999,-9999,-9999,-9999,-9999,140.12835416666664,-9999,334.61635416666667,-9999,-9999,-9999,-9999,5.105291666666667,-9999,100.99554166666668,15.46029166666666,0.036000000000000004,-9999,-9999,-9999,2.4992916666666667,-112.2436936615082,1.7658016732840929,33.41207010462597,3.0
20170202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2758222291666667,0.5307064583333333,0.7539611458333333,-9999,-9999,-9999,-9999,-9999,28.28325000000001,-9999,340.0045833333333,-9999,-9999,-9999,-9999,4.794229166666667,-9999,101.93975,6.758541666666668,0.08700000000000001,-9999,-9999,-9999,3.6796458333333337,-76.93328153052461,2.410365942451104,64.18732362758385,3.0
20170203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2221130208333333,0.7702954166666666,0.6089330416666668,-9999,-9999,-9999,-9999,-9999,163.96604166666663,-9999,266.23100000000005,-9999,-9999,-9999,-9999,4.754354166666666,-9999,102.4191875,4.328916666666666,0.0,-9999,-9999,-9999,2.850604166666667,-101.76460263036648,2.3201849638136083,58.85927709188609,3.0
20170204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2317117291666667,0.7551445833333333,0.634604375,-9999,-9999,-9999,-9999,-9999,151.80897916666666,-9999,286.09464583333335,-9999,-9999,-9999,-9999,4.718791666666667,-9999,102.07766666666664,4.571583333333333,0.0,-9999,-9999,-9999,1.8434166666666676,-95.53930427229947,2.3978030232869703,53.618157384820684,3.0
20170205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.35527952083333325,0.6920435416666666,0.9678408125,-9999,-9999,-9999,-9999,-9999,87.96839583333332,-9999,345.16712499999994,-9999,-9999,-9999,-9999,4.424666666666666,-9999,101.42018749999998,9.914354166666667,0.7290000000000001,-9999,-9999,-9999,1.5720208333333334,-94.49455123889324,2.176295156725652,41.32909154570039,3.0
20170206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5543964791666666,0.6630062499999999,1.5010835416666668,-9999,-9999,-9999,-9999,-9999,71.50491666666666,-9999,383.1598541666668,-9999,-9999,-9999,-9999,4.489604166666666,-9999,100.77437499999998,16.43766666666667,0.9150000000000004,-9999,-9999,-9999,3.6264374999999984,-80.33662665481856,1.672021011422132,31.014686524034694,3.0
20170207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6538639583333333,0.7393845833333333,1.7666926249999997,-9999,-9999,-9999,-9999,-9999,127.5234375,-9999,371.03931249999977,-9999,-9999,-9999,-9999,5.238479166666667,-9999,99.9439375,19.370604166666674,0.14400000000000002,-9999,-9999,-9999,3.7075625,-78.37589435393915,1.484009577256952,27.749901672595797,3.0
