TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,TS_1,TS_2,G,WTD,SWC_1,SWC_2,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20150423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5868530416666669,0.9816070833333334,0.7558069583333334,-9999,-9999,-9999,-9999,-9999,-9999,288.0486041666666,-9999,279.5874375,-9999,-9999,8.264333333333333,-9999,99.51660416666668,12.87027083333333,0.0,-9999,-9999,2.757354166666667,94.2375550604119,1.4380045858178718,12.53165045060102,3.0
20150424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6089568333333335,0.9833052083333332,0.7793472291666667,-9999,-9999,-9999,-9999,-9999,-9999,291.0084791666667,-9999,282.9933958333333,-9999,-9999,8.573750000000002,-9999,99.46027083333333,13.475395833333328,0.0,-9999,-9999,2.097583333333333,97.13429955058615,1.4319138654350865,14.626699336700367,3.0
20150425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6407874583333335,0.976248125,0.8230529791666666,-9999,-9999,-9999,-9999,-9999,-9999,292.1305208333334,-9999,283.5895416666668,-9999,-9999,9.6396875,-9999,99.48816666666671,14.427062500000005,0.0,-9999,-9999,1.9308333333333332,106.5641043808697,1.4519867644715545,15.843279345292585,3.0
20150426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7208292708333337,0.9724077083333336,0.9283899166666666,-9999,-9999,-9999,-9999,-9999,-9999,287.5087291666667,-9999,302.5480625000002,-9999,-9999,9.818458333333338,-9999,99.32524999999998,16.784625,0.0,-9999,-9999,2.481770833333334,110.57718887794485,1.470079263198982,18.045654452734773,3.0
20150427,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7350983958333333,0.9684478541666666,0.9436494583333332,-9999,-9999,-9999,-9999,-9999,-9999,291.22464583333334,-9999,298.29214583333334,-9999,-9999,9.527291666666663,-9999,99.20408333333332,17.1740625,0.0,-9999,-9999,2.204791666666666,108.66343250382951,1.4477037014086438,19.967159535029637,3.0
20150428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7395547291666664,0.9258106874999998,0.9538979791666669,-9999,-9999,-9999,-9999,-9999,-9999,273.62695833333333,-9999,309.66970833333335,-9999,-9999,10.6176875,-9999,99.034875,17.342229166666666,0.0,-9999,-9999,1.13025,114.56878589831257,1.4662523425034717,21.81368559239136,3.0
20150429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6850313333333335,0.8698437083333332,0.864671625,-9999,-9999,-9999,-9999,-9999,-9999,194.22147916666668,-9999,344.52056249999987,-9999,-9999,6.3343124999999985,-9999,98.99195833333332,15.587166666666675,1.917,-9999,-9999,1.6216250000000003,65.73111248057252,1.3346375957425385,19.281075507707893,3.0
20150430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7586014166666664,0.9730143124999998,0.9854274375000004,-9999,-9999,-9999,-9999,-9999,-9999,283.8712708333333,-9999,328.00470833333344,-9999,-9999,8.380791666666669,-9999,98.99618749999998,17.9615625,0.0,-9999,-9999,1.0052499999999998,100.30993738108556,1.3856081295508718,26.83703153790401,3.0
20150501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.831450604166667,0.9600999583333332,1.0835601874999998,-9999,-9999,-9999,-9999,-9999,-9999,287.509875,-9999,333.12581250000005,-9999,-9999,9.464916666666667,-9999,98.9814375,20.12733333333333,0.0,-9999,-9999,1.5527291666666665,109.60469329376906,1.4088311375914984,29.116624747736196,3.0
20150502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7918562708333332,0.880459375,1.0165001666666669,-9999,-9999,-9999,-9999,-9999,-9999,195.47885416666665,-9999,356.2437291666667,-9999,-9999,6.599833333333333,-9999,98.88085416666668,18.823791666666665,0.8970000000000001,-9999,-9999,1.6544375000000002,73.61650144647255,1.3526185988720014,24.372299847328893,3.0
20150503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7342955416666674,0.5293992562500001,0.9272297499999996,-9999,-9999,-9999,-9999,-9999,-9999,65.04572916666665,-9999,378.7737708333333,-9999,-9999,2.3671458333333333,-9999,98.45293750000002,17.012604166666662,5.25,-9999,-9999,0.8884583333333333,21.861058460215787,1.3994517567226252,27.063105486730066,3.0
20150504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6721106875,1.009683604166667,0.8479597500000001,-9999,-9999,-9999,-9999,-9999,-9999,306.7969583333333,-9999,287.50685416666664,-9999,-9999,8.61177083333333,-9999,98.33635416666668,15.210187499999998,0.0,-9999,-9999,3.208270833333333,103.26994945099004,1.2137554786097084,19.65411696491854,3.0
20150505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6034267708333332,1.0179142499999998,0.7744986875,-9999,-9999,-9999,-9999,-9999,-9999,306.63452083333334,-9999,275.0015625,-9999,-9999,8.754020833333332,-9999,98.62110416666668,13.332729166666667,0.0,-9999,-9999,2.5065000000000004,97.31202645049558,1.1385075056636065,24.13811775305253,3.0
20150506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6362794375,0.9290103541666668,0.8119664583333334,-9999,-9999,-9999,-9999,-9999,-9999,218.71166666666667,-9999,313.5562500000001,-9999,-9999,7.512833333333334,-9999,98.7017916666667,14.252145833333328,0.0,-9999,-9999,1.7502708333333337,76.08350386140054,1.1176204853085832,23.978183149819746,3.0
20150507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.68206775,0.948421375,0.8754673749999998,-9999,-9999,-9999,-9999,-9999,-9999,268.146125,-9999,311.37858333333344,-9999,-9999,8.653416666666667,-9999,98.78781249999996,15.626125000000007,0.0,-9999,-9999,1.8068541666666669,96.02444593337552,1.1378562036211857,32.878480624636914,3.0
20150508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6714923333333338,0.9532091666666666,0.8592862916666668,-9999,-9999,-9999,-9999,-9999,-9999,246.62554166666663,-9999,316.8029166666667,-9999,-9999,7.599604166666665,-9999,98.868625,15.294833333333333,0.0,-9999,-9999,1.7063125,82.35435914039516,1.079618460423422,32.211437131698325,3.0
20150509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7028306666666666,0.9404692291666666,0.8943865833333331,-9999,-9999,-9999,-9999,-9999,-9999,267.3731458333333,-9999,325.0977499999998,-9999,-9999,7.689333333333335,-9999,98.84939583333336,16.165166666666668,1.5240000000000002,-9999,-9999,1.5643333333333338,87.90285761802744,1.070401243116309,36.809602730566056,3.0
20150510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6689291666666668,1.0199635416666664,0.8552593749999998,-9999,-9999,-9999,-9999,-9999,-9999,300.94587500000006,-9999,308.5229375000002,-9999,-9999,7.429708333333334,-9999,99.33472916666666,15.214708333333334,0.0,-9999,-9999,0.7722083333333334,87.64260774151687,1.0012115718537615,45.160081717666856,3.0
20150511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7241399791666667,0.8951808958333333,0.9331379375000002,-9999,-9999,-9999,-9999,-9999,-9999,241.61220833333337,-9999,346.20214583333336,-9999,-9999,7.684541666666665,-9999,98.85175,16.8863125,21.69,-9999,-9999,2.6561666666666666,87.13301259889096,1.035442603045466,45.495716456372435,3.0
20150512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6126564375000003,0.9557235000000004,0.7720510416666668,-9999,-9999,-9999,-9999,-9999,-9999,231.75512500000005,-9999,339.1493541666667,-9999,-9999,4.052770833333333,-9999,97.32827083333336,13.485291666666665,10.562999999999997,-9999,-9999,5.314208333333334,42.23741270102374,0.8342621530160672,26.907411362155784,3.0
20150513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7381154791666662,1.0261975,0.9460473124999996,-9999,-9999,-9999,-9999,-9999,-9999,304.26837499999993,-9999,310.5523541666665,-9999,-9999,8.077479166666668,-9999,97.65585416666666,17.247562499999994,0.0,-9999,-9999,4.783,98.13738619720068,0.8615607572020981,53.8343435037906,3.0
20150514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8113998541666667,1.0237420833333333,1.0487213124999997,-9999,-9999,-9999,-9999,-9999,-9999,297.79041666666666,-9999,335.1825416666668,-9999,-9999,7.845770833333333,-9999,98.252375,19.45875,0.0,-9999,-9999,3.209229166666667,98.31366263966288,0.8280752228273497,64.05246351688858,3.0
20150515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.7910825208333334,0.8769295416666667,1.0129363333333334,-9999,-9999,-9999,-9999,-9999,-9999,217.65775000000005,-9999,361.72297916666685,-9999,-9999,6.844208333333333,-9999,98.4968125,18.778479166666667,0.153,-9999,-9999,1.4375208333333334,77.5291229974408,0.9445085364549578,64.33582811794584,3.0
20150516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.723648083333334,1.006722708333333,0.9277778958333336,-9999,-9999,-9999,-9999,-9999,-9999,314.4652291666667,-9999,299.6797500000002,-9999,-9999,8.727958333333335,-9999,98.56345833333332,16.829833333333333,0.0,-9999,-9999,2.22075,109.82092696207614,0.7674377249696361,69.49675404488107,3.0
20150517,-0.5062939310344826,27.976693103448273,164.79645161290324,-9999,0.1344466666666667,328.4548270833333,50.92907708333334,297.4961666666668,404.986875,170.03552083333332,9.633106117588019,57.78187500000002,98.85785416666666,16.283148124999997,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.4924709090909096,1.7046894374999997,1.0302704166666667,0.9041408333333334,184.23791875000006,1.7109617291666668,-0.7769472045454543,23.231945641025643,134.82642272727276,-9999,328.45483333333334,50.92907708333334,297.4961666666668,404.986875,170.03552083333332,9.640875,57.78187500000002,98.85785416666666,16.2831875,0.0,-9999,-9999,1.7109375,126.39680987670654,0.0962282630076257,82.65521685890023,3.0
20150518,-0.7200218333333334,27.334723928571428,138.55764666666667,-9999,0.12715944444444446,252.69870041666664,35.709289583333344,327.5392708333333,399.3816666666668,145.14689562499996,7.476445074540405,62.63124999999997,98.32809791666669,15.331663125,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.490900041666666,1.6734316250000008,0.9321172916666666,0.8593418749999997,238.59445833333336,2.029448395833333,-0.8174575833333332,18.455825625,108.49005,-9999,252.6987083333333,35.709289583333344,327.5392708333333,399.3816666666668,145.14689562499996,7.483333333333333,62.63124999999997,98.32802083333335,15.331708333333335,0.0,-9999,-9999,2.029375,105.70930758341042,0.2216149361935876,77.89009827189265,3.0
20150519,-0.4276541176470588,29.06271,125.5713105263158,-9999,0.22929000000000002,153.6755666666666,22.81365208333333,352.7863958333333,395.9954166666667,87.65241874999998,3.1014109755078487,82.45124999999999,98.33090416666668,15.253070833333336,0.0,-9999,-9999,-9999,-9999,-9999,-9999,1.3977920833333333,1.6746743124999997,0.8022014583333333,0.8475307291666666,208.9553958333333,4.056397916666667,0.27687375000000003,16.15651666666667,68.16251874999999,-9999,153.67556249999996,22.81365208333333,352.7863958333333,395.9954166666667,87.65241874999998,3.1047708333333333,82.45124999999999,98.33081250000002,15.253083333333327,0.0,-9999,-9999,4.056416666666668,64.22327959684338,0.5329490200523147,45.168645118452005,3.0
20150520,-0.7530289199999999,34.00587137931035,150.5059925925926,-9999,0.1619666666666667,320.8822645833333,42.465752083333335,304.5824791666667,402.5452083333332,180.45312291666679,6.824112626045459,66.60812499999999,98.58975833333332,15.051466875000004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.5646793125000005,1.664704416666667,1.0384679166666666,0.8450802499999996,172.61518875000004,1.5149385000000002,-0.8999650625000001,21.84884291666667,95.38786875,-9999,320.8822916666667,42.465752083333335,304.5824791666667,402.5452083333332,180.45312291666679,6.8306041666666655,66.60812499999999,98.58983333333332,15.0515,0.0,-9999,-9999,1.5149583333333336,92.82266674905615,0.2747259226258957,81.11397605769494,3.0
20150521,-1.75929425,40.86418333333333,190.48571764705883,-9999,0.1128878947368421,345.59421912499994,50.09797708333333,312.80458333333337,409.88250000000016,198.41803958333333,9.358353991139449,61.96791666666669,99.03043125000003,17.442206875,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.529457187499999,1.7431080625000004,1.0447423125,0.9579497291666664,184.61657595833339,2.7264411875000008,-0.7863589583333331,20.00180229166666,141.14225625,-9999,345.59420833333326,50.09797708333333,312.80458333333337,409.88250000000016,198.41803958333333,9.365083333333333,61.96791666666669,99.03047916666668,17.442249999999998,0.0,-9999,-9999,2.726479166666666,129.56308137312408,0.0803990429206599,117.56500983983895,3.0
20150522,-1.1482686249999998,39.95776210526316,212.45543333333333,-9999,0.12196083333333335,333.8490408125,47.73921458333334,320.29577083333334,416.18354166666666,190.22245208333337,10.481595378880083,59.47854166666666,99.09263125,18.639966666666673,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.3920722500000005,1.7831567499999996,1.0238787916666665,1.0128327083333333,193.70720333333333,2.034706375,-0.6089207916666667,16.973472083333334,133.70420416666667,-9999,333.84904166666666,47.73921458333334,320.29577083333334,416.18354166666666,190.22245208333337,10.488437500000002,59.47854166666666,99.09266666666666,18.639958333333336,0.0,-9999,-9999,2.0346458333333337,129.94793659648158,0.3915199894453145,131.4317617114934,3.0
20150523,-0.3917715600000001,27.569057037037034,225.07487142857138,-9999,0.10695705882352942,332.07767525,48.6777875,322.9730833333333,419.69333333333327,186.67904166666668,11.94412019373443,54.78187499999999,98.89919374999998,19.218277083333327,0.0,-9999,-9999,-9999,-9999,-9999,-9999,1.837925625,1.8024497083333328,1.0281312729166665,1.0468424791666668,184.4464375,1.7425896458333334,-0.0354818541666667,14.7634848875,143.74277916666668,-9999,332.07766666666663,48.6777875,322.9730833333333,419.69333333333327,186.67904166666668,11.951770833333335,54.78187499999999,98.89922916666669,19.218229166666667,0.0,-9999,-9999,1.742666666666666,146.95383582283898,0.6361090196358324,146.04166402195645,3.0
20150524,-0.5450578076923077,33.14522961538462,189.8658965517241,-9999,0.11524727272727273,345.0666595833334,49.49834583333333,321.914125,426.9591666666667,190.52308333333332,11.836831702153495,56.83145833333333,98.63832916666668,19.482314583333334,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.0583288291666664,1.8094317916666665,1.1268207916666666,1.0856203125,205.45861979166665,1.0405527916666666,-0.2489065208333332,17.919999375000003,124.28300416666669,-9999,345.06666666666666,49.49834583333333,321.914125,426.9591666666667,190.52308333333332,11.8429375,56.83145833333333,98.63839583333338,19.482312500000006,0.0,-9999,-9999,1.0405625000000005,127.15489060367773,0.6120045244320749,176.6446144254965,3.0
20150525,-0.2811220740740741,30.290641153846153,194.3107125,-9999,0.10902615384615386,342.8944208333333,46.97718749999999,330.61720833333334,433.52395833333344,193.01035,12.066832986420724,59.20541666666667,98.62749791666666,20.76400625,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.203251020833334,1.8515498125,1.2020761249999996,1.1742738333333334,179.54877360416666,1.2049615000000002,-0.35169825000000005,16.93741354166667,143.1081833333334,-9999,342.89443749999987,46.97718749999999,330.61720833333334,433.52395833333344,193.01035,12.071708333333328,59.20541666666667,98.62754166666666,20.764083333333332,0.0,-9999,-9999,1.2050208333333332,147.16710395361073,0.4831534046786515,200.2099949984481,3.0
20150526,0.533658095238095,30.516913636363636,249.3981739130435,-9999,0.09594650000000003,345.55811791666673,49.02298125,327.9485416666667,432.0764583333333,192.40735000000006,12.735938550518249,58.0133333333333,98.86427291666664,21.03738958333333,0.0,-9999,-9999,-9999,-9999,-9999,-9999,1.8384404166666664,1.8606804583333336,1.2861719166666667,1.2140284375,190.57711666666668,1.598749604166667,0.022232083333333333,15.977069583333332,153.5636458333333,-9999,345.558125,49.02298125,327.9485416666667,432.0764583333333,192.40735000000006,12.740854166666665,58.0133333333333,98.86429166666665,21.037479166666667,0.0,-9999,-9999,1.5987708333333333,158.95193510260876,0.8618845312567095,209.28969281179403,3.0
20150527,-0.8672918571428573,24.327491724137925,205.40023870967744,-9999,0.12068807692307693,364.4501979166667,51.376125,319.5836458333333,433.3679166666668,199.2885,14.106666102630513,53.65708333333333,98.81731666666671,20.810072916666666,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.3717964583333324,1.6699673958333332,1.5501975,1.1237833541666666,174.59517333333335,1.0620959583333334,-0.7018231875000001,16.111672083333332,143.72349583333337,-9999,364.4501875,51.376125,319.5836458333333,433.3679166666668,199.2885,14.111395833333333,53.65708333333333,98.81737499999996,20.810145833333326,0.0,-9999,-9999,1.0620625,146.4833151034415,0.14520134967425635,236.6382451078696,3.0
20150528,-0.5598969565217391,17.546736666666664,138.8572289285714,-9999,0.15249086956521735,337.3422458333334,46.71491666666667,338.2860625,437.3410416666668,191.57165208333336,14.585305153105962,54.10875000000001,98.67364166666664,21.97306458333333,0.0,-9999,-9999,-9999,-9999,-9999,-9999,1.8839918750000009,1.3396662708333331,1.9074995833333332,1.0129222708333334,224.44731979166667,1.4646839791666668,-0.5443266666666667,10.9881466875,120.15369604166663,-9999,337.3422500000001,46.71491666666667,338.2860625,437.3410416666668,191.57165208333336,14.588812499999996,54.10875000000001,98.67366666666668,21.9730625,0.0,-9999,-9999,1.4646875000000004,123.38118334670666,0.4472615716739235,254.98801120226798,3.0
20150529,-2.061000578947368,15.650691599999998,123.43283394736841,-9999,0.12276736842105268,257.4142077083333,36.76790625,362.28168750000015,433.3772916666665,149.55148333333338,13.01776944027315,55.70558333333332,98.53598541666665,21.887316666666663,0.0,-9999,-9999,-9999,-9999,-9999,-9999,2.2885724375000005,1.0128871666666668,2.070802645833333,0.8346206250000002,227.8430895833334,1.7618721666666672,-1.2756733749999996,10.867751479166673,122.8921634375,-9999,257.41420833333336,36.76790625,362.28168750000015,433.3772916666665,149.55148333333338,13.024000000000004,55.70558333333332,98.53591666666664,21.88729166666667,0.0,-9999,-9999,1.761875,124.69379955019342,-0.2412438246937224,235.59173477380463,3.0
20150530,-0.7308721875000004,15.864037499999995,110.18446875,-9999,0.1211857894736842,176.4035154166667,24.63281458333333,365.6426875,420.08375,97.32950625000004,7.083807063001238,69.89291666666668,98.29880416666664,19.666914583333327,0.0,-9999,-9999,-9999,-9999,-9999,-9999,1.0569202083333331,0.9593469999999998,2.080150404166667,0.5938167083333331,194.60479291666655,1.5916954791666666,-0.09758360416666706,9.1539375,88.13285416666666,-9999,176.40354166666668,24.63281458333333,365.6426875,420.08375,97.32950625000004,7.089979166666668,69.89291666666668,98.29875000000004,19.6669375,0.0,-9999,-9999,1.5916041666666667,86.3012967016366,0.4190145531974736,195.48381673817653,3.0
20150531,-4.7292332142857125,30.14736539677419,190.75559677419358,-9999,0.12199928571428573,343.25253458333333,45.08185625,330.70254166666666,432.3316666666668,196.54149999999996,11.387045407147212,64.32104166666667,98.5480229166667,20.7739375,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.679598829166668,1.0259923333333332,3.078265458333333,0.5621800624999999,227.41785945833337,1.3344214583333331,-2.653612708333332,18.481721193749994,133.69240625,-9999,343.2525416666667,45.08185625,330.70254166666666,432.3316666666668,196.54149999999996,11.390875,64.32104166666667,98.5479375,20.7739375,0.0,-9999,-9999,1.3343541666666667,136.05498908660488,-1.9189450473142289,277.38795227957667,3.0
20150601,-5.0700370370370385,24.51874200000001,179.95503548387097,-9999,0.11106307692307693,313.46816708333336,45.22676250000002,327.97685416666667,429.4597916666668,166.7587854166666,11.963160270230588,57.95249999999998,98.76393958333333,20.451785416666667,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.825454666666667,1.071085,3.0225066666666662,0.5918072708333334,156.58487577083338,1.5344354583333335,-2.7543762500000013,14.00686650625,136.00083541666666,-9999,313.46816666666666,45.22676250000002,327.97685416666667,429.4597916666668,166.7587854166666,11.96939583333333,57.95249999999998,98.76397916666664,20.451770833333324,0.0,-9999,-9999,1.5345208333333336,136.2461012491511,-2.0534534721353004,263.25015910982904,3.0
20150602,-4.6159265517241375,29.198498999999998,197.52710000000005,-9999,0.12668789473684208,336.63795645833335,46.66970833333335,342.07639583333327,434.4235416666667,197.62190416666667,11.486386248492884,61.52604166666666,98.59899583333338,21.089468749999995,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.8672304583333337,1.1333373125,3.2602623124999988,0.7001758541666665,197.99098416666675,1.6294226875000006,-2.7339163749999984,17.066357416666666,136.14675000000003,-9999,336.6379583333333,46.66970833333335,342.07639583333327,434.4235416666667,197.62190416666667,11.49133333333333,61.52604166666666,98.59900000000003,21.08945833333333,0.0,-9999,-9999,1.6295208333333333,137.84198613867872,-1.7744799566141924,296.61620696945675,3.0
20150603,-4.190244142857143,11.283841363636364,235.77509090909092,-9999,0.16823166666666667,383.58542812500013,53.55300833333334,331.87027083333334,430.37270833333326,231.53047916666665,13.416548399796488,50.19597916666668,98.45612916666668,20.746822916666666,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.622257937500001,1.1778435833333327,3.923331875,0.7929297083333333,211.7225364583333,3.0266335625000003,-2.444417645833333,11.466343541666667,172.95164583333334,-9999,383.58543750000007,53.55300833333334,331.87027083333334,430.37270833333326,231.53047916666665,13.4250625,50.19597916666668,98.4561875,20.746875,0.0,-9999,-9999,3.026666666666667,177.233325391755,-1.679164438426631,287.862388513926,3.0
20150604,-5.747005333333335,21.348473333333327,214.39720357142852,-9999,0.125724,323.89050979166666,43.3082125,335.34139583333325,431.9879166666666,183.9351458333334,14.359987074546087,51.3115416666667,98.73143958333334,20.794577083333326,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.6107732708333335,1.2272009166666666,3.7824266666666655,1.3320630416666666,156.95714208333337,1.4403426666666663,-3.383550500000001,10.484922750000004,143.30978541666667,-9999,323.8905416666667,43.3082125,335.34139583333325,431.9879166666666,183.9351458333334,14.366104166666668,51.3115416666667,98.73147916666666,20.7945625,0.0,-9999,-9999,1.4403333333333332,148.75435020764274,-2.271658784866941,310.0464539224509,3.0
20150605,-4.19958423076923,10.704319354838711,70.53946428571429,-9999,0.14907653846153848,101.85172333333333,16.177791666666668,334.80304166666673,408.8554166666667,11.621112499999988,6.374348012295238,68.52889583333334,98.52354166666667,17.355566666666668,2.1370790000000004,-9999,-9999,-9999,-9999,-9999,-9999,3.684293287500001,1.2029585833333332,2.700837083333333,1.6862961875000002,146.5851020833334,1.2121738125,-2.4813218749999995,5.967423541666666,60.8313125,-9999,101.85175000000002,16.177791666666668,334.80304166666673,408.8554166666667,11.621112499999988,6.380729166666668,68.52889583333334,98.52352083333331,17.35554166666667,2.137,-9999,-9999,1.2121666666666668,61.3073749317819,-1.7643873156256191,206.087865911846,3.0
20150606,-2.781827058823529,22.060101736842107,131.88145000000003,-9999,0.11389464285714285,306.23864833333334,43.3591625,329.33943749999986,423.3716666666667,168.84720624999994,9.553101029214963,65.02781249999997,98.93209791666668,19.75078125,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.104785499999999,1.3844883541666666,4.085516458333332,2.3175296875,168.44370833333338,1.4545044791666668,-1.720299791666667,16.585088875000007,112.10873125000002,-9999,306.2386249999999,43.3591625,329.33943749999986,423.3716666666667,168.84720624999994,9.559145833333336,65.02781249999997,98.93208333333335,19.750854166666667,0.0,-9999,-9999,1.4544791666666663,111.68147034340508,-1.0547536578082708,280.78960284760535,3.0
20150607,-2.9290725806451605,18.074073870967737,178.11144285714283,-9999,0.11874650000000002,289.8103508333333,41.339966666666655,338.6224583333334,434.5135416666667,152.5789583333334,12.263231565431258,57.2263125,99.09985416666666,21.505575000000004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.5694506479166663,1.9645786041666664,3.5932993749999995,2.2308102083333337,191.50648333333325,1.8053785208333328,-1.6048697916666663,10.604132083333333,139.64801041666664,-9999,289.8103541666666,41.339966666666655,338.6224583333334,434.5135416666667,152.5789583333334,12.269666666666666,57.2263125,99.09989583333332,21.505520833333332,0.0,-9999,-9999,1.8053541666666677,138.89510246766105,-1.0095742145693165,307.1637162924582,3.0
20150608,-3.9385635483870978,15.16197741935484,107.07117647058823,-9999,0.11488999999999995,164.67811708333332,25.08507083333333,333.19143750000006,424.3016666666665,48.48306666666665,9.126574815041225,64.15264583333334,98.59979583333336,19.938410416666674,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.6893061875,2.4935133125,3.8799704166666658,2.0762121458333334,179.71023291666666,1.2425444374999997,-2.195813958333334,9.38194875,84.87070833333333,-9999,164.678125,25.08507083333333,333.19143750000006,424.3016666666665,48.48306666666665,9.133270833333333,64.15264583333334,98.59979166666668,19.938499999999994,0.0,-9999,-9999,1.242625,84.1169413707849,-1.5790805012948452,272.49532223316504,3.0
